bus_n,v_mag,v_ang,p_load,q_load,p_gen,q_gen
7493.0,1.0352167551463896,5.227004843287823,0.0,-0.0,,
7494.0,1.0101804309648312,-36.11063353767116,-6.79,-1.45,,
7495.0,1.031216,-14.774832040383954,0.0,0.0,75.8,70.04792527434776
7496.0,1.0259959334945348,-20.296345797514654,10.11,3.7,,
7497.0,1.0406453800359925,-36.51839372029196,4.4,2.2,,
7498.0,1.0002609999999998,0.15860731642278517,0.0,0.0,-108.9,32.82984325577169
7499.0,0.9995260000000001,-14.482139895354335,0.0,0.0,47.8,-14.9473915877196
7500.0,1.0370797182911198,-14.15097760565131,136.2,4.8,,
7501.0,0.9947408103229588,-30.897830656661295,39.84,24.6,,
7502.0,1.0355310959178856,20.390243374541296,128.9,73.7,,
7503.0,0.997228777994552,-43.107581872047255,-0.0,-0.0,,
7504.0,1.0153250000000003,-42.886132687867,0.0,0.0,5.2,3.227472691024574
7505.0,1.0322597101983195,0.7129918423449377,0.0,0.0,,
7506.0,1.0690549778839098,-20.112386962320276,0.0,-0.0,,
7507.0,1.0448618203969027,-23.647442960428602,4.0,0.8,,
7508.0,1.0585540000000002,-39.93852466449343,0.0,0.0,715.1,-52.11570713080293
7509.0,1.0539848876055127,-47.70848625662697,88.0,36.2,,
7510.0,1.022823620179535,-46.7544423167135,46.35,14.9,,
7511.0,1.0421526272209105,1.9232452560076367,0.1,-0.0,,
7512.0,1.0116760485975003,4.104145525341082,-0.0,-0.0,,
7513.0,0.9896773146004146,-14.421591777518248,0.0,-0.0,,
7514.0,1.0177356685398762,25.118620734782095,1.4,100.0,,
7515.0,1.058581955643798,-14.060369726066433,-0.0,-0.0,,
7516.0,0.9690711624394771,-19.75557965862974,3.8,0.6,,
7517.0,1.0572350664256502,-21.975540239039972,9.01,4.0,,
7518.0,0.9716915036597642,-19.886102107030165,-14.89,-4.46,,
7519.0,1.0338773112762971,-10.759566444478788,97.97,31.8,,
7520.0,1.027003,-9.2100740405538,0.0,0.0,702.4,273.61601350467015
7521.0,1.0085895219728007,-26.525030881888064,0.0,0.0,,
7522.0,0.9956589999999997,-10.149899760285283,0.0,0.0,508.0,313.4518568924011
7523.0,1.0508013848305953,-0.6184798780532552,-0.0,0.0,,
7524.0,1.0104847177081715,-7.921286528171477,-0.0,-0.0,,
7525.0,1.022173260983924,17.52118705889846,-8.66,-6.01,,
7526.0,1.0200360243755353,7.17222623831752,0.0,-0.0,,
7527.0,1.0243086574806268,7.769074812230033,125.4,17.8,,
7528.0,1.0157217615886254,-25.02790460002827,211.0,59.3,,
7529.0,1.0260929267288825,-24.083457991720394,-0.0,0.0,,
7530.0,1.0432976701219225,-19.46307558803083,0.0,0.0,,
7531.0,1.0258994775245862,-32.528000460041355,26.23,8.4,,
7532.0,1.050357212029005,-16.999792865356486,13.82,5.0,,
7533.0,1.0878821375438923,-18.81040024688311,43.15,15.4,,
7534.0,0.9938130940742846,-28.019936257095157,20.62,6.7,,
7535.0,0.9553528762162177,-29.73711324552703,0.0,0.0,,
7536.0,1.0069437263962642,-26.056961577631014,21.83,6.3,,
7537.0,0.9856090615120614,-14.948025138920835,0.0,0.0,,
7538.0,1.0057638175195553,-49.5090840254712,130.5,17.2,,
7539.0,1.0442160718954472,-12.45497531962251,40.85,15.7,,
7540.0,1.0038168059486139,-49.75683837988142,-0.0,0.0,,
7541.0,1.0515376769888105,-15.983934929625004,346.42,89.04,,
7542.0,1.060158256228994,-23.822463743500844,-0.0,0.0,,
7543.0,0.9758744784703297,-32.041873447717194,72.48,44.9,,
7544.0,1.0216956538933302,66.68957344844934,29.65,7.18,,
7545.0,1.0353881796947841,35.55479523623324,0.0,0.0,,
7546.0,0.9171496503820367,-32.55609107168772,0.0,0.0,,
7547.0,1.0967326725129751,-20.599455002145252,-0.0,-0.0,,
7548.0,1.034605525483543,-32.40775089555224,281.3,40.9,,
7549.0,1.001470158963897,-17.273101124138762,20.92,9.35,,
7550.0,1.002785044915832,-38.65110141927643,0.0,-0.0,,
7551.0,1.0285444952668623,-3.156984942368682,101.48,19.53,,
7552.0,1.0217331144440307,-29.20839026704714,-0.0,0.0,,
7553.0,1.047244697358214,10.961659260357475,-0.0,0.0,,
7554.0,1.0273428390036774,-22.71209761809552,2.9,1.0,,
7555.0,0.9922820243493675,-23.621004504030402,2.1,0.8,,
7556.0,1.0448022937670445,-34.2573471604309,0.0,-0.0,,
7557.0,1.0517934974209229,-21.80255287124281,34.44,12.1,,
7558.0,1.0050579999999996,-18.60143507879815,0.0,0.0,-75.5,0.049527586426415304
7559.0,1.0176851998720522,62.53405534502868,8.98,-3.79,,
7560.0,1.0548658675916696,-18.540836572859007,34.64,12.4,,
7561.0,0.9927629689878313,-2.9214924542661858,0.0,0.0,,
7562.0,1.0477635366770082,-12.404901008347844,218.0,18.6,,
7563.0,1.0343883167975567,-10.204520534279908,531.7,-12.8,,
7564.0,0.9909813941489061,-49.348835316710364,-0.0,0.0,,
7565.0,1.0664039863055514,13.186872598988911,-0.0,0.0,,
7566.0,1.0140913127089108,-29.858500825434895,0.0,0.0,,
7567.0,1.0297606552121412,10.834058499548723,13.9,1.9,,
7568.0,1.043388,-27.997663601953874,0.0,0.0,100.8,11.975876548463152
7569.0,0.9645498343622508,-56.02236196663123,0.0,-0.0,,
7570.0,1.0385029573284583,10.923287655244701,80.8,11.6,,
7571.0,1.0402105708587437,-13.231573004641492,-0.0,-0.0,,
7572.0,1.0688992505517687,-12.37363918561555,0.0,0.0,,
7573.0,1.0267403129781494,-53.88537681653212,126.6,28.7,,
7574.0,1.0310478119664208,-36.68529610660417,0.0,-0.0,,
7575.0,1.0503705767440317,11.08367859237426,29.03,6.1,,
7576.0,1.0344686804863268,-11.281746867877395,0.0,0.0,,
7577.0,1.0424029677279416,-9.638385575187675,0.0,0.0,,
7578.0,1.0029189784728159,-25.499049091660844,45.95,15.4,,
7579.0,1.0371456224963231,-26.59962018695188,136.9,11.4,,
7580.0,1.0473763604387192,-12.008681123979336,0.0,0.0,,
7581.0,1.0231772524222666,2.850938990969037,32.1,4.5,,
7582.0,1.0305875258550232,-23.907254013055123,0.0,-0.0,,
7583.0,1.0463480511738357,-0.8314949534542689,5.01,1.8,,
7584.0,1.032175991055672,-0.10763851392265487,127.6,45.3,,
7585.0,0.9889907316677754,-24.972486874521604,27.93,8.9,,
7586.0,1.0176155934963373,-2.705578546734046,-18.27,-12.99,,
7587.0,0.948131603708133,-29.41854239847706,-0.0,-0.0,,
7588.0,0.9928112886559946,-22.72858240589879,10.11,4.4,,
7589.0,1.0067961214373113,-36.49150023471316,9.71,3.2,,
7590.0,1.0029487724913448,-27.955423247260494,0.0,0.0,,
7591.0,1.0247596335678628,-31.309318977365518,11.21,3.7,,
7592.0,1.0495069211482022,2.614623895996158,159.4,-7.3,,
7593.0,1.0241261912789854,-43.04033627309925,58.77,16.1,,
7594.0,1.025745813435831,-6.4857946438450425,116.5,33.4,,
7595.0,0.9874168755340123,-29.210967527658198,30.43,10.0,,
7596.0,1.02160275601258,0.17121023477811367,59.07,23.4,,
7597.0,1.0535586684803295,-24.93877347307339,18.02,4.0,,
7598.0,0.9477980897195023,-29.828119540080998,0.5,-0.0,,
7599.0,1.0311370736628067,-4.751587867462454,0.0,-0.0,,
7600.0,1.0330281636084173,-45.93977966068814,119.0,31.7,,
7601.0,1.0344979381743085,59.379863508826865,-0.0,0.0,,
7602.0,1.0330537155256643,-19.714340595161644,119.7,43.4,,
7603.0,1.0033935167034163,-38.46093340133656,5.51,2.2,,
7604.0,0.9862737071963061,-28.8798106067533,87.0,30.8,,
7605.0,0.9886247771328016,-27.73563701329735,0.0,0.0,,
7606.0,1.0040002073145027,-28.40867145465426,2.8,0.5,,
7607.0,1.0548310000000003,-14.6625240114475,0.0,0.0,166.09,20.536492473743174
7608.0,0.9678662563641641,-18.41386128313679,8.31,3.0,,
7609.0,1.0218372682021863,-1.3886253254076981,24.03,-56.8,,
7610.0,0.9812319334144052,-32.03984730272604,26.82,24.2,,
7611.0,1.021652655482973,-46.828496338662156,115.4,31.0,,
7612.0,1.0412339253070828,-19.950989192338522,-20.12,6.6,,
7613.0,0.9201599851048188,-30.639844488788558,6.31,2.5,,
7614.0,1.0190191536797197,9.546938192494578,41.8,5.9,,
7615.0,0.9811781922448295,-53.568799410781104,70.48,17.6,,
7616.0,1.131608,-18.793781542229286,0.0,0.0,375.8,244.1957852043135
7617.0,1.0501436125063968,-15.64867164366191,-0.0,0.0,,
7618.0,1.0179094021228463,-28.15128153358759,-0.0,-0.0,,
7619.0,1.0377889999999996,-36.097686723243804,0.0,0.0,115.8,13.246625518932088
7620.0,1.0095127872764027,11.412184164481841,136.95,87.7,,
7621.0,1.0088725297262189,-30.495894509820545,0.0,0.0,,
7622.0,1.036756968774584,-1.8101053717310622,0.0,0.0,,
7623.0,1.00970083599338,5.17603611456429,90.5,12.8,,
7624.0,1.0105093645648988,-20.259567788387645,32.74,10.5,,
7625.0,1.0725707204550334,6.5215622853427035,164.41,101.14,,
7626.0,1.0268905640404593,-11.613910397211137,78.89,45.6,,
7627.0,1.054377,-21.687270368662315,0.0,0.0,261.97,91.38870625698664
7628.0,1.0641360000000004,5.602409401713086,0.0,0.0,243.0,90.80373741744475
7629.0,1.017275702986745,-55.155496030485054,0.0,0.0,,
7630.0,1.017306,-44.60679300744577,0.0,0.0,33.09,-10.869497346669569
7631.0,1.032574810624272,39.654367736686034,-0.0,0.0,,
7632.0,1.0226015528631685,-56.351391339877125,37.94,3.4,,
7633.0,1.0203476223903318,-34.34770687008071,91.6,20.3,,
7634.0,1.0147304898868827,-5.776904979814384,5.5,0.8,,
7635.0,1.047336581140713,-7.848695878084556,0.0,0.0,,
7636.0,1.032102783050532,-22.81156931358236,-12.62,11.6,,
7637.0,1.0149577329507748,6.3543596273578915,0.0,0.0,,
7638.0,1.0631647899614998,-22.647788126851783,429.5,163.1,,
7639.0,1.016695,-35.714369552860816,0.0,0.0,-72.7,11.352342028215235
7640.0,1.0293739117013385,-5.831891607847664,68.78,35.0,,
7641.0,1.0492649999999994,-5.481481663690586,0.0,0.0,769.2,28.50301447945796
7642.0,1.0384382624621171,9.111027565009776,0.0,-0.0,,
7643.0,1.043116301517063,36.30941485106245,90.3,5.7,,
7644.0,1.0346210082822362,-46.07762896614294,124.1,-30.3,,
7645.0,1.028371,-2.772364938602965,0.0,0.0,-95.8,1.528517677452749
7646.0,1.0628719224118206,-9.875227082265491,0.0,0.0,,
7647.0,1.0585690044549394,-19.556347746210943,-0.0,-0.0,,
7648.0,1.055002654802817,-22.987014106977586,15.12,5.4,,
7649.0,0.9933671002593282,-15.378002220491735,29.13,11.3,,
7650.0,1.0947322007460412,46.68244641627841,439.0,254.8,,
7651.0,1.092503633003404,-24.39208588771451,61.97,38.4,,
7652.0,0.9806927232343603,7.759866062271742,255.3,78.7,,
7653.0,1.0328191344853395,-22.159320830020143,33.94,11.4,,
7654.0,1.011955301941175,-4.224003736560257,41.8,5.9,,
7655.0,1.0135714437961247,10.011548490872288,117.0,15.2,,
7656.0,1.013707,-32.417829328198536,0.0,0.0,101.6,-23.386283545363
7657.0,1.1290489999999997,-18.805105101554844,0.0,0.0,378.0,184.59402207644388
7658.0,1.0048419206510097,-3.282320080176539,-0.0,-0.0,,
7659.0,1.029603,-40.640528242793295,0.0,0.0,-39.5,13.836543096383842
7660.0,1.0559462788649712,-12.485653059042026,-0.0,0.0,,
7661.0,1.0375909999999997,-33.98486145948852,0.0,0.0,168.6,11.222674369017106
7662.0,1.023511772357441,8.254333308303343,-0.21,-2.37,,
7663.0,1.0385221282426975,-11.168721657079828,37.14,2.7,,
7664.0,1.0366859314822692,-18.979778484620006,256.8,-61.8,,
7665.0,1.02973631674245,-38.12383242214652,16.52,5.5,,
7666.0,1.0206348808132784,11.052117730227684,93.4,27.8,,
7667.0,1.055300811250521,-0.7161112476359663,42.66,-22.22,,
7668.0,1.035560587525656,-21.45241596042005,27.7,4.0,,
7669.0,1.0213625841054248,-48.61719159774369,67.08,25.2,,
7670.0,1.005135,67.92376587272273,0.0,0.0,-30.87,11.358632881913495
7671.0,1.080257,-10.083987030267775,0.0,0.0,285.1,-20.502887927263885
7672.0,1.0398199817853861,-11.208283697416462,-0.0,-0.0,,
7673.0,1.0437079203593593,-42.95541661506165,20.82,7.9,,
7674.0,1.1096108224930725,-25.912435121122407,0.0,0.0,,
7675.0,1.0124615643814223,0.7199618483097842,66.07,21.6,,
7676.0,1.074322,38.580514782891484,0.0,0.0,46.6,68.99024903266042
7677.0,1.0094048140547942,-4.146225138833405,0.0,-0.0,,
7678.0,1.0130350897170175,-8.2556497012155,0.0,0.0,,
7679.0,1.0255697019999621,-24.928049781476386,-0.0,-0.0,,
7680.0,1.085173839733241,46.42315942640319,-22.2,-5.79,,
7681.0,1.052405,-19.103241783868718,0.0,0.0,330.06,33.586040897316494
7682.0,1.020257699922948,-19.450367863821224,0.0,-0.0,,
7683.0,1.0383820000000001,13.971167009867528,0.0,0.0,40.5,-7.324999407888306
7684.0,1.0368344174062682,60.48758326161268,-0.0,0.0,,
7685.0,1.0192859688161173,-44.244809129386304,49.45,6.5,,
7686.0,1.0516621507641728,-24.56913601441429,-0.0,0.0,,
7687.0,1.043409,-27.316684496280487,0.0,0.0,-40.2,20.34996753607205
7688.0,1.04120328875258,-49.904305763764604,12.71,5.1,,
7689.0,1.023363670496817,-4.160600972964062,95.6,13.6,,
7690.0,1.0200691618540023,4.689915320971067,0.0,0.0,,
7691.0,1.0250130772754185,-3.867820318166261,0.0,-0.0,,
7692.0,1.0234571678111062,-25.309263019852462,0.0,-0.0,,
7693.0,1.0255789713472199,-28.595088552227264,25.13,15.6,,
7694.0,1.0255934034247955,-14.756128678245018,-14.96,-4.7,,
7695.0,1.0234417246804817,-28.609015110423094,0.0,0.0,,
7696.0,0.9768526390004434,-29.157351689744115,10.91,2.5,,
7697.0,1.0501109999999998,-2.9736125417301857,0.0,0.0,228.2,0.29489598498135194
7698.0,1.0415217024956844,-22.184315983938838,0.0,0.0,,
7699.0,1.0399039692852354,9.927280553371904,-0.0,0.0,,
7700.0,1.0163159542281084,-10.458022771223312,66.17,27.4,,
7701.0,1.0169926475405544,5.357434150447817,11.91,3.5,,
7702.0,1.0226275890428298,-15.89153558729082,-0.0,-0.0,,
7703.0,1.0071672489148122,-24.09188673307975,51.96,6.5,,
7704.0,1.0165618005635342,-27.119752388131623,0.0,0.0,,
7705.0,1.0014557940049285,-28.533340056313325,0.0,-0.0,,
7706.0,1.0432487465274392,-7.130564754898713,-0.0,0.0,,
7707.0,1.042135,20.409801388547166,0.0,0.0,-93.9,26.573180707365474
7708.0,1.003657608999237,68.31187988667891,0.2,88.5,,
7709.0,1.0122684816475402,-41.5434029286694,2.2,0.5,,
7710.0,0.9904249122348489,-29.57629964652531,60.07,36.0,,
7711.0,1.056803418997251,-1.9436807795135342,126.2,-12.5,,
7712.0,0.9497961471567447,-25.94428179427689,0.0,0.0,,
7713.0,0.9999926816872746,-34.79947514609038,15.12,4.9,,
7714.0,1.0283162029013544,11.616879837659672,0.0,0.0,,
7715.0,1.0537500829560915,10.786063683292298,85.9,93.8,,
7716.0,1.0226251643299813,4.821879154817105,15.6,2.2,,
7717.0,1.0287093109161876,-8.921330201222029,0.0,0.0,,
7718.0,1.008757,-36.07729361018197,0.0,0.0,348.0,102.47133180845034
7719.0,1.0521985760676456,-19.380017704511257,-0.0,0.0,,
7720.0,0.8706340864865674,-35.255589011691896,70.78,43.8,,
7721.0,1.0107842158798643,-31.6595182038225,38.94,11.0,,
7722.0,0.9921997783761176,-28.686303315134612,17.02,5.5,,
7723.0,1.0360836723157827,-29.21843834058474,220.2,83.2,,
7724.0,1.0048082563531961,-23.784472560274253,39.64,4.4,,
7725.0,1.05113745295467,10.376961719731144,65.97,64.1,,
7726.0,1.01621143298935,-10.423276169021493,0.0,0.0,,
7727.0,1.0204604791348648,-32.52097643513643,46.05,22.0,,
7728.0,1.008042,4.067055642379821,0.0,0.0,420.0,32.646547800046875
7729.0,1.0279193597113292,9.177218682227833,20.82,6.7,,
7730.0,1.0348281882650805,-25.456157158460403,0.0,0.0,,
7731.0,1.0214070521201004,-8.829901338383765,71.58,48.2,,
7732.0,1.0196370880345262,-24.808791083943543,137.0,33.2,,
7733.0,1.0003121419910133,-24.25701213443683,7.0,1.0,,
7734.0,0.9207347884785866,-31.341924226815234,65.57,44.6,,
7735.0,1.02014451947765,-19.41735039723227,-0.0,0.0,,
7736.0,1.032334969141114,-0.11072723209802064,0.0,-0.0,,
7737.0,1.0618609999999995,-19.533415895138198,0.0,0.0,24.26,2.603257110071123
7738.0,1.030912869740295,-21.764003584644488,31.84,9.2,,
7739.0,1.0053777599511557,-27.057562675881456,82.29,29.6,,
7740.0,0.9980439588668548,-28.922979151755218,0.0,-0.0,,
7741.0,1.0492646272348658,44.462204492920094,-24.99,-4.94,,
7742.0,1.016237,62.33197682744498,0.0,0.0,-18.64,7.476553540854862
7743.0,1.0112489999999998,-20.054018517610494,0.0,0.0,229.6,20.569805151735345
7744.0,1.0118365837417407,-21.918275378303907,8.31,3.0,,
7745.0,0.9893347485263747,-26.747483783693337,24.23,4.7,,
7746.0,1.018010245615002,-1.858471237103176,58.5,8.3,,
7747.0,1.007150331101847,-17.23795100730566,-0.0,-0.0,,
7748.0,1.0319425632875323,-4.49912841900711,122.7,-29.8,,
7749.0,1.023860014201361,-0.8088694041235539,10.9,1.6,,
7750.0,1.063569862762195,-17.833705246600417,0.0,-0.0,,
7751.0,1.0245273190402724,0.16916865387297833,0.0,0.0,,
7752.0,1.027023055977276,-17.97918656955859,524.5,126.0,,
7753.0,1.0128646392925913,-47.55895772337321,-0.0,0.0,,
7754.0,1.0286846999066348,-3.226391539570946,76.6,10.9,,
7755.0,1.0584789999999997,-42.10562600751437,0.0,0.0,6.3,121.0325379255039
7756.0,1.0250656262028623,-26.294185238350288,8.03,5.5,,
7757.0,1.0629293866290832,-14.811854917871019,17.52,5.7,,
7758.0,1.059721,-10.338087312027447,0.0,0.0,382.8,-12.640730461774865
7759.0,1.17759,-15.849059048337532,0.0,0.0,1425.1,864.6702586308379
7760.0,0.9898595220248639,-19.621329966229432,10.61,1.0,,
7761.0,1.0123779999999998,-41.52051169508081,0.0,0.0,106.8,17.37820312368664
7762.0,1.0058610918623971,-0.6839531912018663,-0.0,0.0,,
7763.0,1.0534400021715973,-25.91321858799271,-0.0,0.0,,
7764.0,1.0485813452826596,-17.80649476179044,0.0,-0.0,,
7765.0,0.9967359953557462,-27.81912705020605,11.01,3.6,,
7766.0,1.0279650723719478,-11.965197938516742,78.89,25.6,,
7767.0,1.0266714159344152,-10.364435510983805,0.0,-0.0,,
7768.0,1.0246233628271013,-30.668464762528426,11.91,3.9,,
7769.0,1.027985513948666,-0.6766587638579671,3.4,0.5,,
7770.0,1.0212446361852765,-44.35589885861032,47.15,15.5,,
7771.0,1.0713691094263997,45.319604901693175,-0.0,0.0,,
7772.0,1.0538754093890603,-25.391045880198536,223.6,51.8,,
7773.0,1.039382421845248,-24.6694911953439,0.0,0.0,,
7774.0,1.0003606098723692,-25.24504424233576,27.23,10.1,,
7775.0,1.0486967061704793,-28.73312274257834,151.5,7.9,,
7776.0,1.0776139999999998,6.755708419757156,0.0,0.0,1221.2,413.1170466078843
7777.0,1.0745167197418823,-17.749607279187106,-0.0,-0.0,,
7778.0,1.0514253259057071,-16.201453953372972,153.0,21.5,,
7779.0,1.0805999999999998,10.905223597724037,0.0,0.0,345.2,158.10099046729786
7780.0,1.0486353219682396,4.808950686313557,0.0,0.0,,
7781.0,1.0463753263773485,10.160248877986275,108.5,35.3,,
7782.0,1.0237604530045477,-22.313746638837266,1.4,0.5,,
7783.0,1.001447256832279,-28.413614833786944,26.13,8.5,,
7784.0,1.027289524244514,-36.29574815772399,11.01,5.5,,
7785.0,1.048533,-22.461195024105315,0.0,0.0,212.4,30.308978732585523
7786.0,1.0218534900365963,-4.828439245185793,113.4,11.9,,
7787.0,1.0062812693681797,-48.265926683306425,30.03,9.6,,
7788.0,1.0082943371577293,4.874067569232542,7.0,1.0,,
7789.0,1.0215516271891065,8.142616716186037,-0.0,0.0,,
7790.0,1.0436217956022718,-18.920342271491542,0.0,0.0,,
7791.0,1.0249457492407543,-12.289426194342395,-0.0,0.0,,
7792.0,1.00696634034518,-37.657006854245445,0.0,-0.0,,
7793.0,1.044533108265503,-19.657533872523036,7.81,2.8,,
7794.0,0.9917096725743332,-5.9605365076788,97.5,13.9,,
7795.0,1.0218761335297386,-46.4502806957979,44.35,5.1,,
7796.0,1.059971841434639,-22.535846741740933,12.91,4.7,,
7797.0,1.0467972648148967,-23.65662175884313,-0.0,-0.0,,
7798.0,1.0159059999999998,-12.695069313414047,0.0,0.0,47.6,0.00016672615947932456
7799.0,1.0690673102021524,27.18542981903161,86.5,29.0,,
7800.0,1.005948,-27.771210457191756,0.0,0.0,76.49,8.820279855882333
7801.0,1.0139690900264302,-27.122014957520324,-0.0,-0.0,,
7802.0,1.0220627540886866,-21.6727849096969,223.1,31.8,,
7803.0,1.0308211552100355,14.168855362356128,-0.0,0.0,,
7804.0,1.0062075164240496,-35.27651027888603,91.1,33.5,,
7805.0,1.0250491803898276,-53.92370587287613,-0.0,0.0,,
7806.0,0.9924904671609569,-15.48915127667373,-0.0,-0.0,,
7807.0,1.1016548040400973,-17.31715877193726,-0.0,0.0,,
7808.0,1.0500470000000002,0.6756364079579644,0.0,0.0,1250.4,301.5500195569253
7809.0,1.0265753118793348,-11.448447003590063,169.5,27.7,,
7810.0,1.0464433443137464,-49.82035418417802,0.0,-0.0,,
7811.0,1.0268728323714058,50.076821972357806,-0.0,0.0,,
7812.0,1.0027781878995643,-15.959982159849906,22.83,3.8,,
7813.0,0.967565254453538,-20.4727685958807,1.8,0.5,,
7814.0,1.0095039129957448,-3.888936760229644,34.9,5.0,,
7815.0,1.0206103254635746,-22.208211439811965,149.1,-18.3,,
7816.0,1.0363366266274654,30.061345935808077,40.24,16.0,,
7817.0,1.0610234243880834,-22.66976463072236,14.82,-0.0,,
7818.0,1.0362325837050848,-19.165406067787455,-41.65,13.7,,
7819.0,1.0183239999999998,-40.26143338735302,0.0,0.0,25.6,9.099242463959284
7820.0,1.0129907938919085,-54.50654701414771,127.2,-10.7,,
7821.0,1.0267042275386766,-50.89589506008697,179.0,22.9,,
7822.0,0.8234853931679444,-38.27228729625487,0.0,0.0,,
7823.0,1.050307311280061,-19.98631544876526,34.34,12.2,,
7824.0,1.0464439945138617,-6.1622544140909925,9.21,3.4,,
7825.0,0.9703144273309469,-28.845751750869958,0.0,0.0,,
7826.0,1.0463933947546993,-19.14271806927348,32.44,20.1,,
7827.0,1.0443325699292823,-42.66192535480039,137.2,41.9,,
7828.0,1.0570329371335643,-26.633098324247914,-0.0,-0.0,,
7829.0,1.0511755172910997,-3.9243771775473473,-3.2,-7.9,,
7830.0,1.0926181285311267,-22.834733870470693,0.0,0.0,,
7831.0,1.0095834740528906,-10.885350259543763,-17.17,-7.1,,
7832.0,1.01423489703252,-29.866526950451817,-0.0,0.0,,
7833.0,1.0154159999999999,-47.04679504437183,0.0,0.0,15.5,55.08159930212946
7834.0,1.0023156828131237,-53.118916665120395,134.7,17.5,,
7835.0,1.037848,-31.188413471397233,0.0,0.0,23.5,25.658304259745456
7836.0,0.997593,-18.23598931844791,0.0,0.0,14.9,1.4631045459465564
7837.0,1.0117509365422215,-27.155743469011824,0.0,-0.0,,
7838.0,0.9831919976015231,-26.402809883899643,10.11,4.3,,
7839.0,0.9794167518714142,-29.633891649266047,-9.78,-3.66,,
7840.0,1.0377019630666109,-1.8546750775189769,-0.0,0.0,,
7841.0,1.0205093064822734,-32.51863218606179,26.53,7.1,,
7842.0,1.014075,-12.664755512768794,0.0,0.0,165.0,20.197457016830143
7843.0,1.056109,-18.678924900931666,0.0,0.0,390.4,50.37806841747212
7844.0,1.0316588073196922,10.87535439588268,-0.0,0.0,,
7845.0,1.0270379639875262,-53.67992789612363,38.64,6.0,,
7846.0,1.0255789713472199,-28.595088552227264,0.0,0.0,,
7847.0,1.0380087654353876,-8.128596450593124,0.0,-0.0,,
7848.0,1.0329989641587063,-28.032347307212163,-0.0,-0.0,,
7849.0,1.0232307388540771,30.9626732983122,-0.0,0.0,,
7850.0,1.0137694923179856,0.24502632799992463,12.6,1.8,,
7851.0,1.0468808565663001,-20.03058145515835,-0.0,0.0,,
7852.0,1.0176414509259981,-0.2340972488576488,-3.53,-4.62,,
7853.0,0.9925462912179877,-24.97255332700307,40.65,16.0,,
7854.0,1.018633,31.467942314753444,0.0,0.0,4.8,-26.869700000438996
7855.0,1.0116300837556533,-35.64552928663256,-0.0,-0.0,,
7856.0,1.0476669141181212,18.56596519934006,0.0,0.0,,
7857.0,1.0472179002413982,0.31665338899642875,0.0,0.0,,
7858.0,0.9886364416664332,-27.705389355978436,-0.01,0.0,,
7859.0,1.0037769719061294,9.843316442445209,0.0,0.0,,
7860.0,1.054905,-40.36058732696093,0.0,0.0,397.0,-15.732607009517892
7861.0,1.019202423478245,-42.88444914982264,178.9,9.1,,
7862.0,1.0357750349829777,-20.4951175445853,0.0,0.0,,
7863.0,0.9554603694789016,-30.144588010390173,-0.0,-0.0,,
7864.0,0.9976099521262272,-28.569119821575544,11.41,0.3,,
7865.0,1.0683200529217438,-25.808468255620824,84.99,19.6,,
7866.0,0.9687708014883459,-19.933030549359785,2.2,0.8,,
7867.0,1.0217321351146655,-19.944011241034314,88.5,10.8,,
7868.0,1.015081716434587,-29.210425552805763,0.0,0.0,,
7869.0,1.021805273346684,-46.53790509308877,101.9,20.0,,
7870.0,1.0507055714477957,-17.502710229668523,-0.0,0.0,,
7871.0,0.972372900606143,-28.749081969145614,0.0,0.0,,
7872.0,1.0406390776071734,-17.780966277149478,17.02,2.0,,
7873.0,1.0193337594426184,-15.119897632502646,-20.94,-6.16,,
7874.0,1.0194279252674516,17.34475157082759,-0.0,0.0,,
7875.0,0.9853172342894999,-45.74391955028244,-0.0,0.0,,
7876.0,0.9852449211604775,67.66406714741578,0.0,0.0,,
7877.0,1.0100313223645,-50.62709208066679,64.21,5.59,,
7878.0,1.077229605760535,0.30727469691166,0.3,-97.2,,
7879.0,0.9643805712394034,-55.95572973638275,73.58,48.6,,
7880.0,1.0249049999999997,20.965635511041807,0.0,0.0,436.0,202.99989877980713
7881.0,1.0590063734620763,-14.825637335830804,-0.0,-0.0,,
7882.0,1.048671339323706,-17.349730259430167,26.63,9.7,,
7883.0,1.0477910043835152,-28.347037791833614,47.55,17.8,,
7884.0,1.0462161785490032,4.9987951255477805,35.84,14.1,,
7885.0,1.0346898823946435,-20.529752242404903,142.4,20.0,,
7886.0,1.01517743980065,-18.94425812029191,162.5,42.7,,
7887.0,1.0038176102292935,64.22971777782163,41.88,3.02,,
7888.0,1.0173622274952103,-18.06117283532177,-0.0,-0.0,,
7889.0,1.059937195215913,-16.086464341892476,-0.0,-0.0,,
7890.0,1.0578900000000002,-0.38630055487516646,0.0,0.0,-99.0,22.101247519640353
7891.0,1.0346466874050058,-37.25281397646334,427.9,145.8,,
7892.0,1.0437604689753213,-11.383467103578981,36.94,11.0,,
7893.0,1.0180994169393953,-46.64512878118259,0.0,-0.0,,
7894.0,1.0448989999999994,13.09675210705718,0.0,0.0,150.1,-12.077568784836863
7895.0,1.0544950724453082,-18.932994497536914,338.7,52.5,,
7896.0,1.054626,-11.455025900974134,0.0,0.0,216.8,17.540072819304484
7897.0,0.9938217395597946,-26.315679795315813,3.2,0.6,,
7898.0,1.0636292054898275,23.533375130959794,-0.0,0.0,,
7899.0,0.9946129293139728,-23.95899396260704,31.74,6.3,,
